cd_cnpj,nu_ordem,fl_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica
91073049000200,1,0,7/17/1986,LC LAVANDERIAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
91073049000200,0,0,7/17/1986,LC LAVANDERIAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14022275000130,0,1,7/28/2011,MARIA ANTONIETA DE BRITO SILVA MEI,2135,EMPRESARIO INDIVIDUAL
12333162000120,2,1,8/5/2010,FERNANDO DE MENEZES SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
12333162000120,1,1,8/5/2010,FERNANDO DE MENEZES SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
12333162000120,0,1,8/5/2010,FERNANDO DE MENEZES SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
08335843000150,0,1,10/2/2006,CONDOMINIO DO EDIFICIO JARDIM VIENA RESIDENCE,3085,CONDOMINIO EDILICIO
11912514000130,0,1,5/8/2010,DERLI GOMES SILVA MACHADO MEI,2135,EMPRESARIO INDIVIDUAL
11912514000130,1,1,5/8/2010,DERLI GOMES SILVA MACHADO MEI,2135,EMPRESARIO INDIVIDUAL
07260145000170,0,1,3/9/2005,IOLANDA DE SOUSA ALVES FERNANDES ME,2135,EMPRESARIO INDIVIDUAL
14008541000170,0,1,6/10/2011,TRANSOLUTION SOLUCOES TECNICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14008541000170,2,1,6/10/2011,TRANSOLUTION SOLUCOES TECNICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14008541000170,1,1,6/10/2011,TRANSOLUTION SOLUCOES TECNICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14008541000170,3,1,6/10/2011,TRANSOLUTION SOLUCOES TECNICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14008541000170,4,1,6/10/2011,TRANSOLUTION SOLUCOES TECNICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08180407000150,1,1,7/10/2006,CONSTRUTORA MARSUD LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08180407000150,0,1,7/10/2006,CONSTRUTORA MARSUD LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08540722000140,0,1,12/15/2006,NETO AUTO PECAS E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08540722000140,1,1,12/15/2006,NETO AUTO PECAS E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08340243000180,0,1,10/6/2006,OSWALDO BASSO,4120,PRODUTOR RURAL PESSOA FISICA
08340243000180,2,1,10/6/2006,OSWALDO BASSO,4120,PRODUTOR RURAL PESSOA FISICA
08340243000180,1,1,10/6/2006,OSWALDO BASSO,4120,PRODUTOR RURAL PESSOA FISICA
08529545000100,1,1,12/5/2006,GREEN HOUSE COMERCIO E SERVICOS DE LIMPEZA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08529545000100,0,1,12/5/2006,GREEN HOUSE COMERCIO E SERVICOS DE LIMPEZA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08550919000160,1,1,12/19/2006,MAURA PINHEIRO MANFIO E OUTROS,4120,PRODUTOR RURAL PESSOA FISICA
08550919000160,0,1,12/19/2006,MAURA PINHEIRO MANFIO E OUTROS,4120,PRODUTOR RURAL PESSOA FISICA
15863416000100,0,1,7/4/2012,ZENON LAZO MAMANI MEI,2135,EMPRESARIO INDIVIDUAL
15863416000100,2,1,7/4/2012,ZENON LAZO MAMANI MEI,2135,EMPRESARIO INDIVIDUAL
15863416000100,1,1,7/4/2012,ZENON LAZO MAMANI MEI,2135,EMPRESARIO INDIVIDUAL
13903072000190,0,1,7/1/2011,VAGNER DANTAS DE LIMA MEI,2135,EMPRESARIO INDIVIDUAL
03729650000160,4,1,3/30/2000,V & P ROSEMBERG COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03729650000160,1,1,3/30/2000,V & P ROSEMBERG COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03729650000160,3,1,3/30/2000,V & P ROSEMBERG COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03729650000160,2,1,3/30/2000,V & P ROSEMBERG COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03729650000160,0,1,3/30/2000,V & P ROSEMBERG COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02492747000130,0,1,3/30/1998,SIRA LTDA SISTEMA INTERATIVO DE REEDUCACAO ALIMENTAR ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02034424000100,2,1,8/12/1997,FRIGORIFICO AGUA BOA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02034424000100,1,1,8/12/1997,FRIGORIFICO AGUA BOA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02034424000100,0,1,8/12/1997,FRIGORIFICO AGUA BOA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03328210000100,2,1,8/5/1999,ALCIDES GABRIEL NEVES ME,2135,EMPRESARIO INDIVIDUAL
03328210000100,3,1,8/5/1999,ALCIDES GABRIEL NEVES ME,2135,EMPRESARIO INDIVIDUAL
03328210000100,0,1,8/5/1999,ALCIDES GABRIEL NEVES ME,2135,EMPRESARIO INDIVIDUAL
03328210000100,1,1,8/5/1999,ALCIDES GABRIEL NEVES ME,2135,EMPRESARIO INDIVIDUAL
04949122000180,0,1,3/19/2002,RESTAURANTE RIBAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03879274000190,2,1,6/8/2000,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ANTONIO CARLOS SOUTO,3999,ASSOCIACAO PRIVADA
03879274000190,1,1,6/8/2000,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ANTONIO CARLOS SOUTO,3999,ASSOCIACAO PRIVADA
03879274000190,0,1,6/8/2000,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL ANTONIO CARLOS SOUTO,3999,ASSOCIACAO PRIVADA
03422314000170,1,1,9/16/1999,ASSOCIACAO VIVA CARAPICUIBA,3999,ASSOCIACAO PRIVADA
03422314000170,2,1,9/16/1999,ASSOCIACAO VIVA CARAPICUIBA,3999,ASSOCIACAO PRIVADA
03422314000170,0,1,9/16/1999,ASSOCIACAO VIVA CARAPICUIBA,3999,ASSOCIACAO PRIVADA
66105677000100,0,1,6/21/1991,FALCAO PADARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02537916000100,0,1,3/5/1998,ASILO DE CARIDADE ANTONIO FREDERICO OZANAM DE IBITURUNA,3999,ASSOCIACAO PRIVADA
02148636000100,0,1,10/6/1997,EDTFAC FOMENTO COMERCIAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
00375078000190,0,1,1/3/1995,R ROSEANE PESSOA ME,2135,EMPRESARIO INDIVIDUAL
03407714000530,0,0,2/5/2010,M G ALIMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03407714000530,1,0,2/5/2010,M G ALIMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
01405368000100,2,1,8/20/1996,R MIRANDA MONTEIRO ME,2135,EMPRESARIO INDIVIDUAL
01405368000100,1,1,8/20/1996,R MIRANDA MONTEIRO ME,2135,EMPRESARIO INDIVIDUAL
01405368000100,3,1,8/20/1996,R MIRANDA MONTEIRO ME,2135,EMPRESARIO INDIVIDUAL
01405368000100,0,1,8/20/1996,R MIRANDA MONTEIRO ME,2135,EMPRESARIO INDIVIDUAL
01405368000100,4,1,8/20/1996,R MIRANDA MONTEIRO ME,2135,EMPRESARIO INDIVIDUAL
01641924000130,0,1,1/20/1997,DELMA FERREIRA DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL
03206250000170,0,1,5/31/1999,CONSELHO ESCOLAR SAO JOSE,3999,ASSOCIACAO PRIVADA
00722307000520,2,0,10/1/2007,A R S DA SILVA ARTIGOS DO VESTUARIO EPP,2135,EMPRESARIO INDIVIDUAL
00722307000520,0,0,10/1/2007,A R S DA SILVA ARTIGOS DO VESTUARIO EPP,2135,EMPRESARIO INDIVIDUAL
00722307000520,1,0,10/1/2007,A R S DA SILVA ARTIGOS DO VESTUARIO EPP,2135,EMPRESARIO INDIVIDUAL
15124815000150,1,1,3/1/2012,CARLOS ROBERTO CANDIDO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
15124815000150,0,1,3/1/2012,CARLOS ROBERTO CANDIDO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
15124815000150,2,1,3/1/2012,CARLOS ROBERTO CANDIDO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
04615658000240,0,0,8/17/2001,MOTA & MOTA INDUSTRIA E COMERCIO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
04417841000150,0,1,4/24/2001,PH DUTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07301449000210,2,0,11/3/2009,JOSE EDIVALDO MACEDO ME,2135,EMPRESARIO INDIVIDUAL
07301449000210,0,0,11/3/2009,JOSE EDIVALDO MACEDO ME,2135,EMPRESARIO INDIVIDUAL
07301449000210,1,0,11/3/2009,JOSE EDIVALDO MACEDO ME,2135,EMPRESARIO INDIVIDUAL
80998909000110,0,1,1/19/1989,EMC MATERIAIS DE CONSTRUCAO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
80998909000110,4,1,1/19/1989,EMC MATERIAIS DE CONSTRUCAO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
80998909000110,2,1,1/19/1989,EMC MATERIAIS DE CONSTRUCAO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
80998909000110,1,1,1/19/1989,EMC MATERIAIS DE CONSTRUCAO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
80998909000110,3,1,1/19/1989,EMC MATERIAIS DE CONSTRUCAO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
33718578000480,0,0,4/16/2003,DISTRIBUIDORA DE MEDICAMENTOS CAMPOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
04302656000110,0,1,1/31/2001,DEJANIRA N BRITO ME,2135,EMPRESARIO INDIVIDUAL
16956088000150,0,1,8/3/1981,ANTONIO FELIPE ME,2135,EMPRESARIO INDIVIDUAL
16368855000100,0,1,7/9/2012,MARCIA KELLI LIMA BANDEIRA MEI,2135,EMPRESARIO INDIVIDUAL
31946999000270,1,0,11/8/1991,NEGUINHA FOTOGRAFIAS COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
31946999000270,2,0,11/8/1991,NEGUINHA FOTOGRAFIAS COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
31946999000270,0,0,11/8/1991,NEGUINHA FOTOGRAFIAS COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14447062000150,0,1,10/10/2011,SEVERINO DOMINGOS SANTOS DA SILVA ELETRICA DE AUTOS ME,2135,EMPRESARIO INDIVIDUAL
14447062000150,1,1,10/10/2011,SEVERINO DOMINGOS SANTOS DA SILVA ELETRICA DE AUTOS ME,2135,EMPRESARIO INDIVIDUAL
04854239000180,1,1,12/27/2001,ANDRE KENGO MIYAMOTO ME,2135,EMPRESARIO INDIVIDUAL
04854239000180,0,1,12/27/2001,ANDRE KENGO MIYAMOTO ME,2135,EMPRESARIO INDIVIDUAL
13834417000100,0,1,6/20/2011,DAVID TEMITOPE OKUBANJO MEI,2135,EMPRESARIO INDIVIDUAL
13834417000100,2,1,6/20/2011,DAVID TEMITOPE OKUBANJO MEI,2135,EMPRESARIO INDIVIDUAL
13834417000100,4,1,6/20/2011,DAVID TEMITOPE OKUBANJO MEI,2135,EMPRESARIO INDIVIDUAL
13834417000100,3,1,6/20/2011,DAVID TEMITOPE OKUBANJO MEI,2135,EMPRESARIO INDIVIDUAL
13834417000100,1,1,6/20/2011,DAVID TEMITOPE OKUBANJO MEI,2135,EMPRESARIO INDIVIDUAL
03660058000150,3,1,2/24/2000,ANTONIO DOS REIS FURQUIM ME,2135,EMPRESARIO INDIVIDUAL
03660058000150,1,1,2/24/2000,ANTONIO DOS REIS FURQUIM ME,2135,EMPRESARIO INDIVIDUAL
03660058000150,0,1,2/24/2000,ANTONIO DOS REIS FURQUIM ME,2135,EMPRESARIO INDIVIDUAL
03660058000150,2,1,2/24/2000,ANTONIO DOS REIS FURQUIM ME,2135,EMPRESARIO INDIVIDUAL
15188021000150,0,1,3/13/2012,ISAIAS CARDOSO DE ALMEIDA MEI,2135,EMPRESARIO INDIVIDUAL
16457685000130,1,1,7/4/2012,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL RUJANE SEVERIANO DOS SANTOS,3999,ASSOCIACAO PRIVADA
16457685000130,0,1,7/4/2012,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL RUJANE SEVERIANO DOS SANTOS,3999,ASSOCIACAO PRIVADA
14538547000150,0,1,10/24/2011,MATTOS & FERREIRA FRETAMENTO E LOCADORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14538547000150,2,1,10/24/2011,MATTOS & FERREIRA FRETAMENTO E LOCADORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14538547000150,1,1,10/24/2011,MATTOS & FERREIRA FRETAMENTO E LOCADORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14538547000150,3,1,10/24/2011,MATTOS & FERREIRA FRETAMENTO E LOCADORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13642150000140,0,1,5/13/2011,CHRISTIAN SAUL YUNES MEI,2135,EMPRESARIO INDIVIDUAL
14521493000110,1,1,10/26/2011,RICARDO ALVES DE SOUZA MEI,2135,EMPRESARIO INDIVIDUAL
14521493000110,0,1,10/26/2011,RICARDO ALVES DE SOUZA MEI,2135,EMPRESARIO INDIVIDUAL
14496093000100,1,1,10/21/2011,JOSIVANIA DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
14496093000100,0,1,10/21/2011,JOSIVANIA DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
14496093000100,2,1,10/21/2011,JOSIVANIA DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
03854218000100,0,1,6/1/2000,SOLANIA MARIA FERNANDES CATANDUVA ME,2135,EMPRESARIO INDIVIDUAL
03910768000190,0,1,6/21/2000,I P J METAIS INDUSTRIA E COMERCIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13319993000100,0,1,12/28/2010,EDGAR FERNANDES DE GODOI ME,2135,EMPRESARIO INDIVIDUAL
13319993000100,1,1,12/28/2010,EDGAR FERNANDES DE GODOI ME,2135,EMPRESARIO INDIVIDUAL
16492735000110,1,1,7/16/2012,ALINE ARAUJO SILVA ME,2135,EMPRESARIO INDIVIDUAL
16492735000110,2,1,7/16/2012,ALINE ARAUJO SILVA ME,2135,EMPRESARIO INDIVIDUAL
16492735000110,0,1,7/16/2012,ALINE ARAUJO SILVA ME,2135,EMPRESARIO INDIVIDUAL
03534353000160,1,1,12/2/1999,CONSTRUMINAS MATERIAIS DE CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03534353000160,0,1,12/2/1999,CONSTRUMINAS MATERIAIS DE CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03534353000160,2,1,12/2/1999,CONSTRUMINAS MATERIAIS DE CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
05472851000150,0,1,1/14/2003,ALBANIA DOS SANTOS CORREA ME,2135,EMPRESARIO INDIVIDUAL
13753339000100,1,1,6/3/2011,ALEXANDRE DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
13753339000100,0,1,6/3/2011,ALEXANDRE DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
16482961000110,0,1,6/27/2012,LUSOINVEST EDUCACAO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
16482961000110,3,1,6/27/2012,LUSOINVEST EDUCACAO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
16482961000110,1,1,6/27/2012,LUSOINVEST EDUCACAO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
16482961000110,2,1,6/27/2012,LUSOINVEST EDUCACAO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
24609745000110,1,1,7/19/1988,MARIANI E RITA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
24609745000110,0,1,7/19/1988,MARIANI E RITA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
16512951000180,3,1,7/17/2012,SILVIO JOSE FERREIRA MEI,2135,EMPRESARIO INDIVIDUAL
16512951000180,1,1,7/17/2012,SILVIO JOSE FERREIRA MEI,2135,EMPRESARIO INDIVIDUAL
16512951000180,2,1,7/17/2012,SILVIO JOSE FERREIRA MEI,2135,EMPRESARIO INDIVIDUAL
16512951000180,0,1,7/17/2012,SILVIO JOSE FERREIRA MEI,2135,EMPRESARIO INDIVIDUAL
13917804000100,0,1,7/4/2011,KATIA CYNARA DA SILVA SOARES MEI,2135,EMPRESARIO INDIVIDUAL
34354837000150,0,1,1/2/1991,CURI CUNHA RIOS REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11806364000180,0,1,4/12/2010,CENTRO DE SAUDE BUCAL NADIA ABDALLAH ZORKOT LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
50822683000130,0,1,4/6/1984,ASSESSORIA CONTABIL POLIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
16534791000170,0,1,7/19/2012,RENE JARASSOCHIO MEI,2135,EMPRESARIO INDIVIDUAL
60173663000130,1,1,3/8/1989,RS EMPREITEIRA SERVICOS E COMERCIO DE MATERIAIS ELETRICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
60173663000130,0,1,3/8/1989,RS EMPREITEIRA SERVICOS E COMERCIO DE MATERIAIS ELETRICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15212508000120,1,1,3/12/2012,MARIANGELA C DE ARAUJO ME,2135,EMPRESARIO INDIVIDUAL
15212508000120,0,1,3/12/2012,MARIANGELA C DE ARAUJO ME,2135,EMPRESARIO INDIVIDUAL
15212508000120,2,1,3/12/2012,MARIANGELA C DE ARAUJO ME,2135,EMPRESARIO INDIVIDUAL
20798757000180,0,1,10/30/1985,FERNANDO DE AGUIAR ME,2135,EMPRESARIO INDIVIDUAL
20798757000180,1,1,10/30/1985,FERNANDO DE AGUIAR ME,2135,EMPRESARIO INDIVIDUAL
07027742000150,2,1,9/24/2004,COMISSAO DE FORMATURA DE DIREITO FACULDADE ARNALDO 1 SEMESTRE DE 2007,3999,ASSOCIACAO PRIVADA
07027742000150,0,1,9/24/2004,COMISSAO DE FORMATURA DE DIREITO FACULDADE ARNALDO 1 SEMESTRE DE 2007,3999,ASSOCIACAO PRIVADA
07027742000150,1,1,9/24/2004,COMISSAO DE FORMATURA DE DIREITO FACULDADE ARNALDO 1 SEMESTRE DE 2007,3999,ASSOCIACAO PRIVADA
04488718000120,0,1,6/8/2001,ASSIS PEREIRA LEITE ME,2135,EMPRESARIO INDIVIDUAL
08192337000150,0,1,1/25/2006,LIGA DAS ESCOLAS DE SAMBA E BLOCOS CARNAVALESCOS DE PONTE NOVA,3999,ASSOCIACAO PRIVADA
08192337000150,1,1,1/25/2006,LIGA DAS ESCOLAS DE SAMBA E BLOCOS CARNAVALESCOS DE PONTE NOVA,3999,ASSOCIACAO PRIVADA
08192337000150,3,1,1/25/2006,LIGA DAS ESCOLAS DE SAMBA E BLOCOS CARNAVALESCOS DE PONTE NOVA,3999,ASSOCIACAO PRIVADA
08192337000150,2,1,1/25/2006,LIGA DAS ESCOLAS DE SAMBA E BLOCOS CARNAVALESCOS DE PONTE NOVA,3999,ASSOCIACAO PRIVADA
55475255000100,0,1,2/24/1986,JOSE ROBERTO DOS REIS GARCA ME,2135,EMPRESARIO INDIVIDUAL
00281428000150,0,1,9/19/1983,REIKO TUZI NUMAJIRI ME,2135,EMPRESARIO INDIVIDUAL
14094449000170,1,1,8/8/2011,M T VICTORIANOS & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14094449000170,0,1,8/8/2011,M T VICTORIANOS & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14094449000170,3,1,8/8/2011,M T VICTORIANOS & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14094449000170,2,1,8/8/2011,M T VICTORIANOS & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14094449000170,4,1,8/8/2011,M T VICTORIANOS & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
33138801001300,0,0,4/28/2011,SILHUETA INFANTIL MODAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
12632431000150,0,1,10/6/2010,ADILSON CARLOS DE OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL
12029291000120,1,1,6/1/2010,E N SENA CRIACOES E EVENTOS ME,2135,EMPRESARIO INDIVIDUAL
12029291000120,0,1,6/1/2010,E N SENA CRIACOES E EVENTOS ME,2135,EMPRESARIO INDIVIDUAL
12029291000120,3,1,6/1/2010,E N SENA CRIACOES E EVENTOS ME,2135,EMPRESARIO INDIVIDUAL
12029291000120,2,1,6/1/2010,E N SENA CRIACOES E EVENTOS ME,2135,EMPRESARIO INDIVIDUAL
09210079000150,1,1,11/23/2007,UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09210079000150,3,1,11/23/2007,UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09210079000150,4,1,11/23/2007,UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09210079000150,2,1,11/23/2007,UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
09210079000150,0,1,11/23/2007,UNIVERSO COMERCIO E LOCACAO DE TENDAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07717713000110,1,1,10/9/1985,AUTO PECAS PIAUI LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07717713000110,0,1,10/9/1985,AUTO PECAS PIAUI LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04415749000150,0,1,4/20/2001,INTER FACAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
08239673000100,0,1,7/6/2006,HEZIM PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
10202007000140,0,1,7/18/2008,ANDERSON SANTOS CAMARGO ME,2135,EMPRESARIO INDIVIDUAL
06035464000110,0,1,9/29/2003,CONDOMINIO RESIDENCIAL TEOTONIO VILELA,3085,CONDOMINIO EDILICIO
15693149000170,4,1,6/12/2012,RONALDO ROCHA ROSA MEI,2135,EMPRESARIO INDIVIDUAL
15693149000170,1,1,6/12/2012,RONALDO ROCHA ROSA MEI,2135,EMPRESARIO INDIVIDUAL
15693149000170,3,1,6/12/2012,RONALDO ROCHA ROSA MEI,2135,EMPRESARIO INDIVIDUAL
15693149000170,0,1,6/12/2012,RONALDO ROCHA ROSA MEI,2135,EMPRESARIO INDIVIDUAL
15693149000170,2,1,6/12/2012,RONALDO ROCHA ROSA MEI,2135,EMPRESARIO INDIVIDUAL
16572036000180,1,1,7/25/2012,JULIANA PASTORELLI GONCALVES PEREIRA MEI,2135,EMPRESARIO INDIVIDUAL
16572036000180,0,1,7/25/2012,JULIANA PASTORELLI GONCALVES PEREIRA MEI,2135,EMPRESARIO INDIVIDUAL
13385051000120,2,1,3/11/2011,ENLIGHT EQUIPAMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13385051000120,1,1,3/11/2011,ENLIGHT EQUIPAMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
13385051000120,0,1,3/11/2011,ENLIGHT EQUIPAMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
06999111000130,0,1,8/30/2004,FRANCISCA IRIS AMBROSIO DE MOURA ME,2135,EMPRESARIO INDIVIDUAL
14172966000110,0,1,8/24/2011,EVERALDO SOUSA CORREA MEI,2135,EMPRESARIO INDIVIDUAL
00727665000100,0,1,7/27/1995,SALGUEIRO ENGENHARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
00727665000100,1,1,7/27/1995,SALGUEIRO ENGENHARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
00280894000110,0,1,11/3/1994,EGIDIO ADEMIR ZANI ME,2135,EMPRESARIO INDIVIDUAL
00506472000110,0,1,3/21/1995,CONDOMINIO RESIDENCIAL VILA SUICA,3085,CONDOMINIO EDILICIO
10902364000110,0,1,6/18/2009,CARLOS PAIVA REFORMAS DE IMOVEIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
10902364000110,1,1,6/18/2009,CARLOS PAIVA REFORMAS DE IMOVEIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
06210852000190,3,1,4/13/2004,LB FEIRAS E EVENTOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
06210852000190,1,1,4/13/2004,LB FEIRAS E EVENTOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
06210852000190,2,1,4/13/2004,LB FEIRAS E EVENTOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
06210852000190,4,1,4/13/2004,LB FEIRAS E EVENTOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
06210852000190,0,1,4/13/2004,LB FEIRAS E EVENTOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
45231057000210,0,0,5/26/1993,C F C B SANTA HELENA LTDA ME SS,2240,SOCIEDADE SIMPLES LIMITADA
00405931000170,,1,1/26/1995,ANHEMBI AUTO PECAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
00072932000140,,1,5/20/1994,OLIMPUS CONSTRUCOES E REPRESENTACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03732177000170,,1,3/23/2000,CLAUDIONOR BAYER,2135,EMPRESARIO INDIVIDUAL
03430410000160,,1,12/30/1986,JOAO COUTINHO DOS SANTOS,2135,EMPRESARIO INDIVIDUAL
02816064000190,,1,1/15/1969,ARNALDO CELESTINO DE SOUZA ME,2135,EMPRESARIO INDIVIDUAL
05250348000150,,1,8/22/2002,CHEMYUNION BRASIL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03270502000120,,1,7/5/1999,GIRVANO ARLINDO GOMES,2135,EMPRESARIO INDIVIDUAL
