cd_cnpj,de_saude_tributaria,de_nivel_atividade,de_situacao,de_classif_natureza_juridica
04311523000100,,INATIVA,BAIXADA,PRIVADO
16934923000150,AZUL,ALTA,ATIVA,PRIVADO
11808007000150,AMARELO,BAIXA,ATIVA,PRIVADO
14151347000140,AZUL,MEDIA,ATIVA,PRIVADO
13149476000130,AMARELO,MEDIA,ATIVA,PRIVADO
04808359000140,VERMELHO,MEDIA,ATIVA,PRIVADO
07041903000160,LARANJA,BAIXA,ATIVA,PRIVADO
13028644000130,VERDE,ALTA,ATIVA,PRIVADO
12328637000190,VERDE,MEDIA,ATIVA,PRIVADO
09304811000150,AZUL,MEDIA,ATIVA,PRIVADO
11035887000170,VERDE,ALTA,ATIVA,PRIVADO
11821588000160,AMARELO,MEDIA,ATIVA,PRIVADO
42968099000160,VERDE,ALTA,ATIVA,PRIVADO
01279444000170,VERDE,ALTA,ATIVA,PRIVADO
15199136000140,AZUL,ALTA,ATIVA,PRIVADO
09287546000140,AMARELO,MEDIA,ATIVA,PRIVADO
04194331000160,VERDE,ALTA,ATIVA,PRIVADO
06063312000120,LARANJA,MUITO BAIXA,ATIVA,PRIVADO
07733362000130,VERDE,INATIVA,BAIXADA,PRIVADO
28382885000230,VERMELHO,BAIXA,ATIVA,PRIVADO
33138686000130,LARANJA,MEDIA,ATIVA,PRIVADO
12923705000160,AMARELO,MEDIA,ATIVA,PRIVADO
84615871000100,VERDE,MEDIA,ATIVA,PRIVADO
11855454000160,AMARELO,MEDIA,ATIVA,PRIVADO
51946200001730,VERDE,ALTA,ATIVA,PRIVADO
03983509002800,VERDE,MEDIA,ATIVA,PUBLICO
01867560000100,LARANJA,MEDIA,ATIVA,PRIVADO
05453905000130,AZUL,MEDIA,ATIVA,PRIVADO
00914240000100,LARANJA,MEDIA,ATIVA,PRIVADO
10640884000100,VERDE,ALTA,ATIVA,PRIVADO
14160819000120,AZUL,ALTA,ATIVA,PRIVADO
79655007000100,VERDE,ALTA,ATIVA,PRIVADO
01765332000200,VERDE,ALTA,ATIVA,PRIVADO
04176391000150,AZUL,ALTA,ATIVA,PRIVADO
10378399000100,VERDE,MEDIA,ATIVA,PRIVADO
12533426000190,VERDE,MEDIA,ATIVA,PRIVADO
95421046000190,AZUL,ALTA,ATIVA,PRIVADO
42782219000130,VERDE,ALTA,ATIVA,PRIVADO
09182166000140,AMARELO,MEDIA,ATIVA,PRIVADO
09521296000160,AMARELO,MEDIA,ATIVA,PUBLICO
51497097000120,LARANJA,BAIXA,ATIVA,PRIVADO
52728540000190,LARANJA,BAIXA,ATIVA,PRIVADO
44622934000130,AMARELO,MEDIA,ATIVA,PRIVADO
06333320000140,VERDE,MEDIA,ATIVA,PRIVADO
03283889000150,AZUL,MEDIA,ATIVA,PRIVADO
08600190000190,VERDE,ALTA,ATIVA,PRIVADO
01972593000110,LARANJA,MEDIA,ATIVA,PRIVADO
06059707000150,AZUL,ALTA,ATIVA,PRIVADO
06912070000100,LARANJA,MEDIA,ATIVA,PRIVADO
12007462000110,,INATIVA,BAIXADA,PRIVADO
17282385000200,VERDE,ALTA,ATIVA,PRIVADO
34692962000170,AZUL,ALTA,ATIVA,PRIVADO
05587716000150,AZUL,ALTA,ATIVA,PRIVADO
08202492000100,AZUL,ALTA,ATIVA,PRIVADO
10917216000170,VERDE,MEDIA,ATIVA,PRIVADO
04227467000200,AMARELO,ALTA,ATIVA,PRIVADO
10250006000170,AZUL,ALTA,ATIVA,PRIVADO
48905509000100,AZUL,ALTA,ATIVA,PRIVADO
12531634000150,VERDE,ALTA,ATIVA,PRIVADO
07093824000100,AZUL,MEDIA,ATIVA,PRIVADO
16764728000120,,INATIVA,BAIXADA,PRIVADO
13002771000160,AZUL,MEDIA,ATIVA,PRIVADO
04064415000180,VERDE,MEDIA,ATIVA,PRIVADO
12240601000150,AZUL,MEDIA,ATIVA,PRIVADO
10388707000170,AMARELO,MEDIA,ATIVA,PRIVADO
16957122000100,AMARELO,ALTA,ATIVA,PRIVADO
07083592000100,AMARELO,MEDIA,ATIVA,PRIVADO
13095308000100,AMARELO,MEDIA,ATIVA,PRIVADO
10341474000150,VERDE,ALTA,ATIVA,PRIVADO
88304779000180,VERDE,ALTA,ATIVA,PRIVADO
06801036000150,,INATIVA,BAIXADA,PRIVADO
05222857000170,,INATIVA,BAIXADA,PRIVADO
12102596000110,,INATIVA,BAIXADA,PRIVADO
14677231000220,,INATIVA,BAIXADA,PRIVADO
09673428000170,,INATIVA,BAIXADA,PRIVADO
12458759000100,,INATIVA,BAIXADA,PRIVADO
14143424000110,,INATIVA,BAIXADA,PRIVADO
06628323000100,,INATIVA,BAIXADA,PRIVADO
53127841000120,,INATIVA,BAIXADA,PRIVADO
04532501000170,,INATIVA,BAIXADA,PRIVADO
11522759000150,,INATIVA,BAIXADA,PRIVADO
04428945000160,,INATIVA,BAIXADA,PRIVADO
02725486000150,,INATIVA,BAIXADA,PRIVADO
40197071000140,,INATIVA,BAIXADA,PRIVADO
09121589000150,VERDE,MEDIA,ATIVA,PRIVADO
81245201000150,VERMELHO,MEDIA,ATIVA,PRIVADO
06132909000180,AZUL,ALTA,ATIVA,PRIVADO
14178068000170,AMARELO,MEDIA,ATIVA,PRIVADO
05529755000100,AMARELO,ALTA,ATIVA,PRIVADO
13890803000100,,INATIVA,BAIXADA,PRIVADO
14620717000140,VERDE,ALTA,ATIVA,PRIVADO
15590074000100,AMARELO,MEDIA,ATIVA,PRIVADO
02614634000160,LARANJA,MEDIA,ATIVA,PRIVADO
11750032000120,,INATIVA,BAIXADA,PRIVADO
12557067000100,,INATIVA,BAIXADA,PRIVADO
74085382000130,AZUL,MEDIA,ATIVA,PRIVADO
12658201000160,VERDE,ALTA,ATIVA,PRIVADO
14851445000190,AMARELO,BAIXA,ATIVA,PRIVADO
10801729000110,AZUL,MEDIA,ATIVA,PRIVADO
12704377000100,AZUL,MEDIA,ATIVA,PRIVADO
10892150000100,AMARELO,ALTA,ATIVA,PRIVADO
07843714000100,AZUL,ALTA,ATIVA,PRIVADO
13381517000110,AMARELO,MEDIA,ATIVA,PRIVADO
15234348000110,VERDE,MEDIA,ATIVA,PRIVADO
15235141000160,VERDE,INATIVA,BAIXADA,PRIVADO
10805850000110,AZUL,MEDIA,ATIVA,PRIVADO
12399089000190,AZUL,MEDIA,ATIVA,PRIVADO
12290922000160,AMARELO,MEDIA,ATIVA,PRIVADO
33870163027970,VERDE,ALTA,ATIVA,PRIVADO
63492698000120,AMARELO,MEDIA,ATIVA,PRIVADO
05418250000160,VERDE,ALTA,ATIVA,PRIVADO
77070639000330,VERDE,ALTA,ATIVA,PRIVADO
02692619000130,VERDE,ALTA,ATIVA,PRIVADO
01395064000100,AZUL,MEDIA,ATIVA,PRIVADO
69275956000100,LARANJA,MEDIA,ATIVA,PRIVADO
13050439000170,AZUL,MEDIA,ATIVA,PRIVADO
12109543000120,VERDE,MEDIA,ATIVA,PRIVADO
06291979000180,AZUL,ALTA,ATIVA,PRIVADO
60701190086220,VERMELHO,ALTA,ATIVA,PRIVADO
14278977000180,AMARELO,MEDIA,ATIVA,PRIVADO
06969710000100,AMARELO,BAIXA,ATIVA,PRIVADO
14557688000110,AMARELO,MEDIA,ATIVA,PRIVADO
42935247000140,VERDE,ALTA,ATIVA,PRIVADO
14565232000100,AMARELO,MEDIA,ATIVA,PRIVADO
12100532000180,VERDE,MEDIA,ATIVA,PRIVADO
16664297000120,,INATIVA,BAIXADA,PRIVADO
16708103000140,AMARELO,MEDIA,ATIVA,PRIVADO
14380134000190,AZUL,MEDIA,ATIVA,PRIVADO
12758501000110,AMARELO,BAIXA,ATIVA,PRIVADO
12094128000140,VERDE,MEDIA,ATIVA,PRIVADO
12217871000140,AZUL,MEDIA,ATIVA,PRIVADO
13603535000360,VERDE,ALTA,ATIVA,PRIVADO
12298958000190,AZUL,ALTA,ATIVA,PRIVADO
14369689000130,AZUL,MEDIA,ATIVA,PRIVADO
15306208000100,AMARELO,BAIXA,ATIVA,PRIVADO
14153034000120,AMARELO,MEDIA,ATIVA,PRIVADO
13598161000170,LARANJA,MUITO BAIXA,ATIVA,PRIVADO
13106883000160,AMARELO,MEDIA,ATIVA,PRIVADO
13223335000110,AZUL,MEDIA,ATIVA,PRIVADO
11249023000150,AMARELO,MEDIA,ATIVA,PRIVADO
12582985000190,AMARELO,MEDIA,ATIVA,PRIVADO
15793587000100,AMARELO,MEDIA,ATIVA,PRIVADO
10233812000130,,INATIVA,BAIXADA,PRIVADO
20955050000130,,INATIVA,BAIXADA,PRIVADO
52613320000110,,INATIVA,BAIXADA,PRIVADO
07225566000160,,INATIVA,BAIXADA,PRIVADO
41752023000130,,INATIVA,BAIXADA,PRIVADO
90242116000120,,INATIVA,BAIXADA,PRIVADO
15903443000160,,INATIVA,BAIXADA,PRIVADO
13653039000150,AMARELO,BAIXA,ATIVA,PRIVADO
13983857000110,AZUL,MEDIA,ATIVA,PRIVADO
15910584000100,,INATIVA,BAIXADA,PRIVADO
37073160000170,AZUL,ALTA,ATIVA,PRIVADO
08441551000100,AMARELO,MEDIA,ATIVA,PRIVADO
15136283000170,AMARELO,ALTA,ATIVA,PRIVADO
08922583000110,AMARELO,BAIXA,ATIVA,PRIVADO
17000048000100,AZUL,MEDIA,ATIVA,PRIVADO
17002523000170,AMARELO,BAIXA,ATIVA,PRIVADO
17011730000190,AZUL,MEDIA,ATIVA,PRIVADO
17032161000160,AZUL,MEDIA,ATIVA,PRIVADO
19721463000170,LARANJA,ALTA,ATIVA,PRIVADO
13697133000100,AZUL,MEDIA,ATIVA,PRIVADO
07316672000150,VERDE,ALTA,ATIVA,PRIVADO
07928352000150,AZUL,INATIVA,BAIXADA,PRIVADO
60534690000190,,INATIVA,BAIXADA,PRIVADO
90958232000220,AMARELO,MEDIA,ATIVA,PRIVADO
09453642000110,AZUL,ALTA,ATIVA,PRIVADO
13796780000170,AMARELO,BAIXA,ATIVA,PRIVADO
13765085000140,AMARELO,BAIXA,ATIVA,PRIVADO
07153916000120,AZUL,MEDIA,ATIVA,PRIVADO
13808832000180,AZUL,ALTA,ATIVA,PRIVADO
07476611000150,AMARELO,MEDIA,ATIVA,PRIVADO
13737399000130,AMARELO,MEDIA,ATIVA,PRIVADO
09546963000160,AMARELO,MEDIA,ATIVA,PRIVADO
09414940000100,AMARELO,MEDIA,ATIVA,PRIVADO
08458714000150,LARANJA,BAIXA,ATIVA,PRIVADO
07527166000100,VERDE,MEDIA,ATIVA,PRIVADO
06282336000170,VERDE,MEDIA,ATIVA,PRIVADO
14619235000170,,INATIVA,BAIXADA,PRIVADO
03434299000180,LARANJA,MEDIA,ATIVA,PRIVADO
03305349000120,AMARELO,ALTA,ATIVA,PRIVADO
02698070000190,VERDE,ALTA,ATIVA,PRIVADO
05265060000230,VERDE,ALTA,ATIVA,PRIVADO
02170387000150,LARANJA,BAIXA,ATIVA,PRIVADO
05493714000100,AMARELO,MEDIA,ATIVA,PRIVADO
14041521000100,VERDE,ALTA,ATIVA,PRIVADO
13925692000120,AMARELO,BAIXA,ATIVA,PRIVADO
14183871000100,AMARELO,MEDIA,ATIVA,PRIVADO
02166162000120,AZUL,ALTA,ATIVA,PRIVADO
14399046000130,AMARELO,BAIXA,ATIVA,PRIVADO
02718235000220,VERDE,MEDIA,ATIVA,PRIVADO
01203962000100,VERDE,ALTA,ATIVA,PRIVADO
03469865000190,AZUL,ALTA,ATIVA,PRIVADO
15123803000100,VERDE,ALTA,ATIVA,PRIVADO
00526011000100,AZUL,ALTA,ATIVA,PRIVADO
13930210000120,,INATIVA,BAIXADA,PRIVADO
13950635000100,AMARELO,BAIXA,ATIVA,PRIVADO
13951007000130,AZUL,ALTA,ATIVA,PRIVADO
16010736000180,,INATIVA,BAIXADA,PRIVADO
34376780000190,AZUL,ALTA,ATIVA,PRIVADO
11744911000140,AZUL,MEDIA,ATIVA,PRIVADO
07894583000190,AZUL,ALTA,ATIVA,PRIVADO
13458653000160,AMARELO,MEDIA,ATIVA,PRIVADO
03952776000280,AMARELO,INATIVA,BAIXADA,PRIVADO
15167783000170,AMARELO,MEDIA,ATIVA,PRIVADO
15538417000180,AMARELO,MEDIA,ATIVA,PUBLICO
14428313000150,,INATIVA,BAIXADA,PRIVADO
09160576000190,AZUL,ALTA,ATIVA,PRIVADO
34028316234600,VERDE,ALTA,ATIVA,PUBLICO
26140756000120,AZUL,ALTA,ATIVA,PUBLICO
05581128000290,VERDE,MEDIA,ATIVA,PRIVADO
16871715000150,AZUL,ALTA,ATIVA,PRIVADO
13819281000150,AMARELO,MEDIA,ATIVA,PRIVADO
15547900000120,VERDE,MEDIA,ATIVA,PRIVADO
02003592000120,AZUL,ALTA,ATIVA,PRIVADO
00531621000100,LARANJA,MEDIA,ATIVA,PRIVADO
08480005000170,AMARELO,MEDIA,ATIVA,PRIVADO
16456706000100,AZUL,ALTA,ATIVA,PRIVADO
91962266000170,AZUL,MEDIA,ATIVA,PRIVADO
97532214000140,AMARELO,MEDIA,ATIVA,PRIVADO
66970229014540,VERDE,MEDIA,ATIVA,PRIVADO
08282214000100,AZUL,ALTA,ATIVA,PRIVADO
00429070000160,LARANJA,MEDIA,ATIVA,PRIVADO
01297612000150,LARANJA,MEDIA,ATIVA,PRIVADO
78175270000120,AMARELO,MEDIA,ATIVA,PRIVADO
11986235000110,AMARELO,MEDIA,ATIVA,PRIVADO
91706010000100,AZUL,ALTA,ATIVA,PRIVADO
29522745000100,AZUL,ALTA,ATIVA,PRIVADO
14872825000100,VERDE,MEDIA,ATIVA,PRIVADO
44833614000200,AMARELO,MEDIA,ATIVA,PRIVADO
16884127000150,,INATIVA,BAIXADA,PRIVADO
05077830000130,AZUL,ALTA,ATIVA,PRIVADO
74599507000140,LARANJA,BAIXA,ATIVA,PRIVADO
72485899000190,VERDE,ALTA,ATIVA,PRIVADO
14088741000180,AMARELO,MEDIA,ATIVA,PRIVADO
63759708000140,LARANJA,BAIXA,ATIVA,PRIVADO
15047751000130,AZUL,MEDIA,ATIVA,PRIVADO
03315943000100,AMARELO,MEDIA,ATIVA,PRIVADO
09653608000270,VERDE,ALTA,ATIVA,PRIVADO
11353850000190,VERDE,ALTA,ATIVA,PRIVADO
07710146000170,AZUL,MEDIA,ATIVA,PRIVADO
12806116000100,VERDE,INATIVA,BAIXADA,PRIVADO
42238113000250,VERMELHO,MEDIA,ATIVA,PRIVADO
62466198000150,AZUL,ALTA,ATIVA,PRIVADO
78357548000180,LARANJA,MEDIA,ATIVA,PRIVADO
07941499000180,VERDE,INATIVA,BAIXADA,PRIVADO
15566333000150,,INATIVA,BAIXADA,PRIVADO
16959495000110,AMARELO,MEDIA,ATIVA,PRIVADO
00162198000100,,INATIVA,BAIXADA,PRIVADO
00709560000110,,INATIVA,BAIXADA,PRIVADO
06474445000190,,INATIVA,BAIXADA,PRIVADO
06371146000120,,INATIVA,BAIXADA,PRIVADO
03220422000160,,INATIVA,BAIXADA,PRIVADO
02605745000100,,INATIVA,BAIXADA,PRIVADO
02192159000180,,INATIVA,BAIXADA,PRIVADO
97544764000180,AMARELO,MEDIA,ATIVA,PRIVADO
08259749000160,,INATIVA,BAIXADA,PRIVADO
06312074000220,VERDE,ALTA,ATIVA,PRIVADO
97538285000150,VERDE,ALTA,ATIVA,PRIVADO
13494858000100,AZUL,MEDIA,ATIVA,PRIVADO
13468072000100,AMARELO,MEDIA,ATIVA,PRIVADO
14610419000170,AMARELO,BAIXA,ATIVA,PRIVADO
11458698000100,VERDE,MEDIA,ATIVA,PRIVADO
13615564000180,AZUL,MEDIA,ATIVA,PRIVADO
97518938000130,VERDE,MEDIA,ATIVA,PRIVADO
03147060000200,VERDE,ALTA,ATIVA,PRIVADO
16674698000160,AMARELO,BAIXA,ATIVA,PRIVADO
11928429000160,AMARELO,MEDIA,ATIVA,PRIVADO
08087933000170,AZUL,MEDIA,ATIVA,PRIVADO
16620168000130,AMARELO,MEDIA,ATIVA,PRIVADO
09588375000270,VERDE,MEDIA,ATIVA,PRIVADO
03940651000150,LARANJA,BAIXA,ATIVA,PRIVADO
04090526000160,LARANJA,BAIXA,ATIVA,PRIVADO
05802925000170,AZUL,MEDIA,ATIVA,PRIVADO
00622164000150,VERDE,ALTA,ATIVA,PRIVADO
00830899000170,VERDE,ALTA,ATIVA,PRIVADO
03084424000170,AZUL,MEDIA,ATIVA,PRIVADO
00768481000180,AZUL,INATIVA,BAIXADA,PRIVADO
09250328000130,AMARELO,BAIXA,ATIVA,PRIVADO
10929372000150,AZUL,ALTA,ATIVA,PRIVADO
16997371000120,AZUL,ALTA,ATIVA,PRIVADO
10348127000150,VERDE,ALTA,ATIVA,PRIVADO
09434177000170,VERDE,ALTA,ATIVA,PRIVADO
01002083000110,AZUL,INATIVA,BAIXADA,PRIVADO
79266060000100,VERDE,ALTA,ATIVA,PRIVADO
05536514000180,VERDE,ALTA,ATIVA,PRIVADO
05160175000180,AZUL,MEDIA,ATIVA,PRIVADO
11508613000150,AMARELO,MEDIA,ATIVA,PRIVADO
11024246000110,,INATIVA,BAIXADA,PRIVADO
15100701000170,AZUL,ALTA,ATIVA,PRIVADO
08585554000100,AZUL,MEDIA,ATIVA,PRIVADO
13574352000100,VERDE,ALTA,ATIVA,PRIVADO
07814707000180,AMARELO,ALTA,ATIVA,PRIVADO
12231530000120,AMARELO,MEDIA,ATIVA,PRIVADO
04187306000150,VERDE,ALTA,ATIVA,PRIVADO
05771393000150,VERDE,ALTA,ATIVA,PRIVADO
88437157000200,VERDE,MEDIA,ATIVA,PRIVADO
88910914000130,AZUL,INATIVA,BAIXADA,PRIVADO
04678001000140,LARANJA,BAIXA,ATIVA,PRIVADO
25734880000150,LARANJA,MEDIA,ATIVA,PRIVADO
03213143000170,VERMELHO,BAIXA,ATIVA,PRIVADO
10796898000100,AZUL,MEDIA,ATIVA,PRIVADO
05340569000110,VERDE,ALTA,ATIVA,PRIVADO
04903587001090,VERMELHO,BAIXA,ATIVA,PUBLICO
13348476000160,AMARELO,MEDIA,ATIVA,PRIVADO
38700787000410,VERMELHO,MEDIA,ATIVA,PRIVADO
10894488000100,VERDE,MEDIA,ATIVA,PRIVADO
21609409000180,LARANJA,MEDIA,ATIVA,PRIVADO
09144088000190,LARANJA,BAIXA,ATIVA,PRIVADO
10361489000180,AMARELO,MEDIA,ATIVA,PRIVADO
05317602000190,AZUL,MEDIA,ATIVA,PRIVADO
05703189000100,,INATIVA,BAIXADA,PRIVADO
10829830000180,VERDE,ALTA,ATIVA,PRIVADO
68219237000100,VERDE,ALTA,ATIVA,PRIVADO
10902182000140,AZUL,MEDIA,ATIVA,PRIVADO
08679745000130,AZUL,ALTA,ATIVA,PRIVADO
08080057000150,VERDE,MEDIA,ATIVA,PRIVADO
69116200000100,VERDE,MEDIA,ATIVA,PRIVADO
15486741000100,VERDE,ALTA,ATIVA,PRIVADO
12398239000140,AMARELO,MEDIA,ATIVA,PRIVADO
11836107000190,AMARELO,MEDIA,ATIVA,PRIVADO
07416849000270,VERDE,ALTA,ATIVA,PRIVADO
15822475000130,AMARELO,MEDIA,ATIVA,PUBLICO
20811410000120,VERDE,ALTA,ATIVA,PRIVADO
05605316000120,,INATIVA,BAIXADA,PRIVADO
05246125000110,VERDE,ALTA,ATIVA,PRIVADO
04863321000170,,INATIVA,BAIXADA,PRIVADO
13549597000170,,INATIVA,BAIXADA,PRIVADO
12176148000160,,INATIVA,BAIXADA,PRIVADO
02769374000100,,INATIVA,BAIXADA,PRIVADO
08343446000120,,INATIVA,BAIXADA,PRIVADO
07136381000180,,INATIVA,BAIXADA,PRIVADO
11840584000120,,INATIVA,BAIXADA,PRIVADO
50235605000130,,INATIVA,BAIXADA,PRIVADO
41892217000130,,INATIVA,BAIXADA,PRIVADO
12345495000170,,INATIVA,BAIXADA,PRIVADO
71352496000100,,INATIVA,BAIXADA,PRIVADO
94431616000160,,INATIVA,BAIXADA,PRIVADO
67305631000190,,INATIVA,BAIXADA,PRIVADO
60199957000300,VERDE,MEDIA,ATIVA,PRIVADO
03597500000140,AZUL,MEDIA,ATIVA,PRIVADO
08390941000190,AMARELO,MEDIA,ATIVA,PRIVADO
07268264000170,VERDE,INATIVA,BAIXADA,PRIVADO
03365596000200,VERDE,MEDIA,ATIVA,PRIVADO
04400741000110,AZUL,ALTA,ATIVA,PRIVADO
08484229000150,VERDE,ALTA,ATIVA,PRIVADO
01358044000150,AZUL,MEDIA,ATIVA,PRIVADO
07689147000180,AZUL,MEDIA,ATIVA,PRIVADO
10553201000170,AMARELO,MEDIA,ATIVA,PRIVADO
12655945000120,AMARELO,MEDIA,ATIVA,PRIVADO
83838037000110,VERDE,ALTA,ATIVA,PRIVADO
11931767000150,AMARELO,MEDIA,ATIVA,PRIVADO
05893695000100,AZUL,MEDIA,ATIVA,PRIVADO
16580314000140,,INATIVA,BAIXADA,PRIVADO
08619286000280,VERDE,ALTA,ATIVA,PRIVADO
15740744000110,AMARELO,MEDIA,ATIVA,PRIVADO
15234898000130,AMARELO,MEDIA,ATIVA,PRIVADO
41566068000110,AZUL,ALTA,ATIVA,PRIVADO
08212614000220,VERDE,MEDIA,ATIVA,PRIVADO
13493407000140,AZUL,MEDIA,ATIVA,PRIVADO
05352604000110,AMARELO,ALTA,ATIVA,PRIVADO
04385430000200,VERDE,MEDIA,ATIVA,PRIVADO
12526875000100,AMARELO,MEDIA,ATIVA,PRIVADO
17435595000100,LARANJA,MEDIA,ATIVA,PRIVADO
04577754000160,VERDE,ALTA,ATIVA,PRIVADO
38938866000110,LARANJA,BAIXA,ATIVA,PRIVADO
12872515000160,AMARELO,MEDIA,ATIVA,PRIVADO
68358399000110,LARANJA,BAIXA,ATIVA,PRIVADO
10456773000130,VERDE,ALTA,ATIVA,PRIVADO
04241898000140,AMARELO,MEDIA,ATIVA,PRIVADO
12525155000120,AZUL,MEDIA,ATIVA,PRIVADO
11020064000170,AMARELO,MEDIA,ATIVA,PRIVADO
08956469000100,AZUL,MEDIA,ATIVA,PRIVADO
08059901000160,AMARELO,MEDIA,ATIVA,PRIVADO
10097516000150,,INATIVA,BAIXADA,PRIVADO
70991641000130,AZUL,ALTA,ATIVA,PRIVADO
14929547000180,AMARELO,MEDIA,ATIVA,PRIVADO
10947840000110,VERDE,MEDIA,ATIVA,PRIVADO
13399862000180,VERDE,ALTA,ATIVA,PRIVADO
10524113000140,AZUL,BAIXA,ATIVA,PRIVADO
15268650000190,AMARELO,MEDIA,ATIVA,PRIVADO
09538924000110,VERDE,ALTA,ATIVA,PRIVADO
01032404000120,LARANJA,MEDIA,ATIVA,PRIVADO
16922555000120,AZUL,BAIXA,ATIVA,PRIVADO
13294442000130,LARANJA,INATIVA,BAIXADA,PRIVADO
09265932000130,AZUL,ALTA,ATIVA,PRIVADO
15286027000160,AMARELO,MEDIA,ATIVA,PRIVADO
05052007000170,AZUL,ALTA,ATIVA,PRIVADO
07908773000110,AZUL,MEDIA,ATIVA,PRIVADO
63421010000110,LARANJA,BAIXA,ATIVA,PRIVADO
60885258000810,VERDE,MEDIA,ATIVA,PRIVADO
14793099000130,,INATIVA,BAIXADA,PRIVADO
13362420000160,,INATIVA,BAIXADA,PRIVADO
14581893000110,AMARELO,MEDIA,ATIVA,PRIVADO
14363719000100,AZUL,ALTA,ATIVA,PRIVADO
11589148000120,,INATIVA,BAIXADA,PRIVADO
13638289000110,VERDE,ALTA,ATIVA,PRIVADO
15605164000110,AZUL,MEDIA,ATIVA,PRIVADO
10508938000170,VERDE,ALTA,ATIVA,PRIVADO
16722056000190,VERDE,MEDIA,ATIVA,PRIVADO
13578238000140,,INATIVA,BAIXADA,PRIVADO
13620045000100,AMARELO,MEDIA,ATIVA,PRIVADO
10859157000120,AZUL,BAIXA,ATIVA,PRIVADO
13378633000180,VERDE,ALTA,ATIVA,PRIVADO
11654642000120,VERDE,ALTA,ATIVA,PRIVADO
13420326000110,AMARELO,MEDIA,ATIVA,PRIVADO
13115671000140,AZUL,MEDIA,ATIVA,PRIVADO
57961856000140,,INATIVA,BAIXADA,PRIVADO
71241780000100,,INATIVA,BAIXADA,PRIVADO
65324576000150,,INATIVA,BAIXADA,PRIVADO
48758817000150,,INATIVA,BAIXADA,PRIVADO
10960404000180,,INATIVA,BAIXADA,PRIVADO
10271077000150,,INATIVA,BAIXADA,PRIVADO
21658968000180,,INATIVA,BAIXADA,PRIVADO
37646361000110,,INATIVA,BAIXADA,PRIVADO
07274947000130,AMARELO,ALTA,ATIVA,PRIVADO
12798494000180,VERDE,ALTA,ATIVA,PRIVADO
14202316000170,LARANJA,ALTA,ATIVA,PUBLICO
12450613000100,AMARELO,BAIXA,ATIVA,PRIVADO
13878835000190,VERDE,MEDIA,ATIVA,PRIVADO
91101212000110,LARANJA,BAIXA,ATIVA,PRIVADO
15906184000120,,INATIVA,BAIXADA,PRIVADO
15900067000150,,INATIVA,BAIXADA,PRIVADO
03610002000190,VERDE,ALTA,ATIVA,PRIVADO
08170333000170,LARANJA,MUITO BAIXA,ATIVA,PRIVADO
05345314000140,LARANJA,MUITO BAIXA,ATIVA,PRIVADO
08439102000110,AZUL,ALTA,ATIVA,PRIVADO
17030003000170,AMARELO,MEDIA,ATIVA,PRIVADO
30958268000100,VERDE,ALTA,ATIVA,PRIVADO
08593501000130,AZUL,ALTA,ATIVA,PRIVADO
04306830000100,LARANJA,MEDIA,ATIVA,PRIVADO
15984219000140,,INATIVA,BAIXADA,PRIVADO
12242314000180,,INATIVA,BAIXADA,PRIVADO
15879945000100,,INATIVA,BAIXADA,PRIVADO
01591766000150,VERDE,ALTA,ATIVA,PRIVADO
13020054000160,VERDE,ALTA,ATIVA,PRIVADO
63864771001380,VERDE,ALTA,ATIVA,PRIVADO
11718071000140,AMARELO,MEDIA,ATIVA,PRIVADO
09550331000170,VERDE,ALTA,ATIVA,PUBLICO
13711789000130,AZUL,MEDIA,ATIVA,PRIVADO
07929967000100,,INATIVA,BAIXADA,PRIVADO
09150714000150,VERDE,MEDIA,ATIVA,PRIVADO
08688807000170,VERDE,ALTA,ATIVA,PRIVADO
08559772000170,AMARELO,ALTA,ATIVA,PRIVADO
09186596000130,VERDE,ALTA,ATIVA,PRIVADO
13825184000170,VERDE,ALTA,ATIVA,PRIVADO
07568550000150,AZUL,ALTA,ATIVA,PRIVADO
07544230000160,AMARELO,MEDIA,ATIVA,PRIVADO
08811109000110,AMARELO,MEDIA,ATIVA,PRIVADO
07451152000150,AMARELO,MEDIA,ATIVA,PRIVADO
03330349000180,LARANJA,BAIXA,ATIVA,PRIVADO
02282336000110,,INATIVA,BAIXADA,PRIVADO
02982483000100,,INATIVA,BAIXADA,PRIVADO
13770186000100,VERDE,ALTA,ATIVA,PRIVADO
13881066000180,AMARELO,INATIVA,BAIXADA,PRIVADO
05768947000160,VERDE,ALTA,ATIVA,PRIVADO
34153585000100,VERDE,ALTA,ATIVA,PRIVADO
14401196000130,VERDE,ALTA,ATIVA,PRIVADO
15508499000110,AZUL,MEDIA,ATIVA,PRIVADO
02109342000170,LARANJA,BAIXA,ATIVA,PRIVADO
03231283000170,AZUL,ALTA,ATIVA,PRIVADO
14183625000140,AMARELO,MEDIA,ATIVA,PRIVADO
03859840000100,LARANJA,MEDIA,ATIVA,PRIVADO
14734226000120,VERDE,MEDIA,ATIVA,PRIVADO
15638636000130,VERDE,ALTA,ATIVA,PRIVADO
05799544000260,VERDE,ALTA,ATIVA,PRIVADO
16015915000100,,INATIVA,BAIXADA,PRIVADO
03518732006520,VERMELHO,MEDIA,ATIVA,PRIVADO
92665611029230,VERDE,ALTA,ATIVA,PRIVADO
13027910000100,AZUL,MEDIA,ATIVA,PRIVADO
08046085000150,AZUL,ALTA,ATIVA,PUBLICO
